repair_id,garage_id,user_id,calculated_distance_km,distance_score,is_nearby,is_very_close,specialization_match_score,historical_satisfaction_rate,total_repairs,avg_historical_cost,avg_completion_time,cost_reliability,time_reliability,overall_preference_score,distance_preference_match,price_preference_match,rating_preference_match,availability_score,current_utilization,avg_hourly_rate,price_competitiveness,cost_accuracy,avg_rating,num_reviews,years_in_business,certified,user_satisfied,satisfaction_score,would_recommend,final_cost,completion_days
REP0093,GAR017,USER400,19.86575577480131,0.04792541477014974,0,0,0.3,1.0,6,60802.666666666664,2.3333333333333335,0.19080687851812214,0.3991147148038121,0.3333333333333333,0,0,1,0.3333333333333333,0.6666666666666666,4803,0.7169477409952113,0.8786206896551725,4.16,54,26,1,1,0.528,0,118698,5
REP0094,GAR047,USER032,13.683337045536321,0.06810440956975759,0,0,1.0,0.5833333333333334,12,50628.25,4.25,0.1701932961121203,0.24343292207814549,0.3333333333333333,1,0,0,0.6,0.4,2328,1.4791666666666667,0.8382322016869553,4.0,37,11,1,1,0.633,1,71751,7
REP0095,GAR052,USER231,12.212485029209667,0.07568598925858668,0,0,1.0,0.9285714285714286,14,167016.42857142858,5.5,0.05306258465322932,0.18118601220870661,0.6666666666666666,1,0,1,1.0,0.0,3774,0.9124271330153683,0.8452199070311738,4.22,97,7,1,1,0.817,1,71049,3
REP0096,GAR037,USER109,13.844604589217552,0.06736454271920148,0,0,0.8,0.75,4,137130.0,3.5,0.044931322380845254,0.2958163163244893,0.3333333333333333,1,0,0,0.5555555555555556,0.4444444444444444,4509,0.763694832557108,0.7963149078726969,3.85,15,5,0,1,0.625,0,28744,2
REP0097,GAR098,USER383,18.881425291706282,0.05029820474778331,0,0,0.8,0.875,8,114395.5,6.125,0.1201024666257924,0.19661328300274997,0.6666666666666666,1,0,1,0.16666666666666666,0.8333333333333334,2373,1.4511167298777918,0.8700718736374249,4.53,49,11,1,1,0.738,1,247438,7
REP0098,GAR090,USER345,13.646123408528172,0.06827745281851975,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.0,0,0,0,0.75,0.25,1956,1.760480572597137,0.8802025636967874,3.92,23,29,1,1,0.626,0,14152,3
REP0099,GAR002,USER351,19.222659688891106,0.04944947971157963,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,1,0,0.5,0.5,4518,0.7621735281097831,0.8187905957584769,4.46,179,26,0,1,0.717,1,105658,5
REP0100,GAR020,USER130,7.277250474868584,0.12081306504330193,0,0,1.0,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,1.0,1,1,1,0.0,1.0,2286,1.5063429571303586,0.8761497178553556,4.05,48,28,1,1,0.7,1,50772,7
REP0101,GAR080,USER131,17.251627246977748,0.05478963527296384,0,0,1.0,0.7692307692307693,13,97306.61538461539,5.076923076923077,0.09246743861994061,0.19561018600640578,0.6666666666666666,1,1,0,0.0,1.0,3788,0.9090549102428722,0.9054839489477391,4.32,259,27,1,1,0.769,1,258455,15
REP0102,GAR076,USER384,15.547061759490793,0.06043368995262475,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.3333333333333333,0,0,1,1.0,0.0,1906,1.8066631689401889,0.8361078916868612,4.18,21,9,0,1,0.618,1,22093,3
REP0103,GAR026,USER124,17.406283544877816,0.05432927280305233,0,0,0.3,0.7142857142857143,7,74171.42857142857,4.285714285714286,0.12673558218244643,0.2756574084297224,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2028,1.6979783037475344,0.7527543929035538,4.16,37,18,1,0,0.588,0,66225,7
REP0104,GAR001,USER245,12.382702420827009,0.07472332332845844,0,0,0.8,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.6666666666666666,0,1,1,0.0,1.0,3824,0.9004968619246861,0.8443124922414863,4.14,32,3,1,1,0.651,1,81618,3
REP0105,GAR007,USER234,17.42727888584276,0.054267372095197206,0,0,0.8,0.6666666666666666,12,71147.91666666667,4.75,0.11922544607585,0.2152253299176548,0.3333333333333333,1,0,0,1.0,0.0,1769,1.9465799886941775,0.8714870763647065,3.8,24,5,1,0,0.585,0,71075,5
REP0106,GAR096,USER280,16.25985908705242,0.05793790059098198,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.3333333333333333,0,0,1,0.6,0.4,3663,0.9400764400764401,0.8520985221674877,4.31,15,2,1,1,0.72,0,21622,1
REP0107,GAR011,USER245,17.619952370063086,0.05370583018288418,0,0,1.0,0.7142857142857143,7,128331.42857142857,4.571428571428571,0.05936411536076759,0.25783218979627226,0.6666666666666666,0,1,1,0.8,0.2,2947,1.168476416694944,0.8865484173211687,3.92,41,29,1,1,0.699,1,410651,10
REP0108,GAR001,USER380,14.557187385495777,0.0642789712060881,0,0,0.8,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.3333333333333333,0,0,1,0.0,1.0,3824,0.9004968619246861,0.8335398832172302,4.14,32,3,1,1,0.589,0,363871,12
REP0109,GAR017,USER167,16.086647170559928,0.058525232599347346,0,0,0.3,1.0,6,60802.666666666664,2.3333333333333335,0.19080687851812214,0.3991147148038121,0.3333333333333333,0,0,1,0.3333333333333333,0.6666666666666666,4803,0.7169477409952113,0.8559653624118024,4.16,54,26,1,1,0.611,0,35671,2
REP0110,GAR039,USER357,5.8629378676751225,0.1457101928184523,0,0,0.3,0.7692307692307693,13,110417.30769230769,3.0,0.06272467872788043,0.26533119314590375,0.6666666666666666,1,0,1,0.8333333333333334,0.16666666666666666,4362,0.7894314534617148,0.8632865328493131,4.0,15,11,1,1,0.688,0,388106,6
REP0111,GAR002,USER207,13.596126323679359,0.06851132813078602,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,0,1,0.5,0.5,4518,0.7621735281097831,0.8751424501424501,4.46,179,26,0,1,0.776,1,36861,1
REP0112,GAR090,USER226,10.957736628297674,0.08362786629984188,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.3333333333333333,1,0,0,0.75,0.25,1956,1.760480572597137,0.8881259876845948,3.92,23,29,1,1,0.702,1,61212,3
REP0113,GAR096,USER354,18.40519683811818,0.051532587293094165,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.3333333333333333,0,0,1,0.6,0.4,3663,0.9400764400764401,0.8508745669931146,4.31,15,2,1,1,0.827,1,19896,3
REP0114,GAR023,USER190,9.678652908740943,0.09364477041682442,0,0,0.3,0.6666666666666666,9,132158.0,4.111111111111111,0.06925861317120872,0.3177276335411597,1.0,1,1,1,0.8333333333333334,0.16666666666666666,3040,1.1327302631578948,0.887361485195575,3.9,15,18,1,1,0.684,1,95213,3
REP0115,GAR082,USER309,13.226226624503223,0.07029270841767711,0,0,0.6,0.6,15,151920.33333333334,5.933333333333334,0.07318126419344212,0.27538246515864934,0.3333333333333333,1,0,0,0.6,0.4,4344,0.7927025782688766,0.8612333213126577,3.75,21,14,0,1,0.612,0,23882,2
REP0116,GAR048,USER077,11.676396973786167,0.07888676901393389,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.6666666666666666,0,1,1,0.625,0.375,4567,0.753996058681848,0.8587212133862103,4.16,190,25,1,1,0.623,0,82018,5
REP0117,GAR086,USER261,7.458824591437646,0.1182197348095194,0,0,0.8,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.3333333333333333,0,0,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.7898070494399155,4.1,35,5,0,1,0.626,0,20635,2
REP0118,GAR036,USER054,18.579061241037667,0.05107497176136322,0,0,1.0,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,0.6666666666666666,0,1,1,0.2,0.8,3977,0.8658536585365854,0.784951724724597,4.35,86,21,0,1,0.677,0,28567,3
REP0119,GAR039,USER276,16.355534110896993,0.05761850909400313,0,0,0.3,0.7692307692307693,13,110417.30769230769,3.0,0.06272467872788043,0.26533119314590375,0.6666666666666666,1,0,1,0.8333333333333334,0.16666666666666666,4362,0.7894314534617148,0.7985724233983287,4.0,15,11,1,1,0.528,0,110416,3
REP0120,GAR072,USER296,6.863502761949632,0.12716979064836822,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.6666666666666666,1,1,0,0.5,0.5,4029,0.8546785802928767,0.847750427527595,3.95,15,4,0,1,0.686,1,408976,7
REP0121,GAR068,USER349,3.421520003778748,0.2261665669600892,1,0,0.8,0.3333333333333333,9,96419.77777777778,5.0,0.1444352657380637,0.3483314773547883,1.0,1,1,1,1.0,0.0,3275,1.0514503816793894,0.834817793478397,4.06,34,18,1,0,0.651,1,66641,7
REP0122,GAR027,USER126,11.3512538916027,0.0809634397265426,0,0,1.0,0.75,16,122500.125,4.625,0.06849819434535931,0.1968333004869414,0.6666666666666666,1,0,1,0.8,0.2,2904,1.1857782369146006,0.7521299874295824,4.45,153,4,1,1,0.759,1,26803,1
REP0123,GAR035,USER378,8.630978674859959,0.1038316077482687,0,0,0.8,0.625,8,23076.125,2.625,0.4412019421950666,0.3849129802849238,0.3333333333333333,0,0,1,1.0,0.0,2506,1.3741021548284118,0.751785422231914,3.64,15,1,0,0,0.517,0,22896,3
REP0124,GAR001,USER113,18.33572378564934,0.05171774333796513,0,0,0.8,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.3333333333333333,0,0,1,0.0,1.0,3824,0.9004968619246861,0.8495708836617928,4.14,32,3,1,0,0.649,0,395567,13
REP0125,GAR048,USER368,16.30708151447547,0.05777981684338922,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.3333333333333333,0,0,1,0.625,0.375,4567,0.753996058681848,0.865477180514604,4.16,190,25,1,0,0.598,0,103029,3
REP0126,GAR040,USER130,10.203806534301313,0.08925537913729796,0,0,1.0,0.875,8,154172.875,3.75,0.052430989691664445,0.20035818267366493,0.3333333333333333,0,0,1,0.0,1.0,3800,0.9061842105263158,0.8515224226377627,4.5,265,13,1,1,0.749,1,111044,3
REP0127,GAR015,USER096,14.033202683998471,0.06651942510323582,0,0,0.3,0.7777777777777778,9,51446.22222222222,4.111111111111111,0.2608742450478914,0.28391956322554057,0.3333333333333333,0,0,1,0.75,0.25,2666,1.291635408852213,0.8925096352566608,3.8,15,7,0,1,0.615,1,79893,4
REP0128,GAR024,USER333,13.871959046277984,0.06724063701952371,0,0,0.8,0.7142857142857143,14,57257.07142857143,3.7142857142857144,0.13780279689365127,0.31260737825928997,0.6666666666666666,1,0,1,0.2,0.8,2391,1.4401923881221246,0.8505733105635521,4.04,69,18,1,1,0.708,0,20919,2
REP0129,GAR002,USER351,12.419109607309844,0.07452059259246724,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,1,0,0.5,0.5,4518,0.7621735281097831,0.8484705069262899,4.46,179,26,0,0,0.698,1,112945,3
REP0130,GAR047,USER061,10.86796246964314,0.08426046194179354,0,0,0.8,0.5833333333333334,12,50628.25,4.25,0.1701932961121203,0.24343292207814549,0.6666666666666666,1,0,1,0.6,0.4,2328,1.4791666666666667,0.7934209980503588,4.0,37,11,1,1,0.613,0,58174,4
REP0131,GAR019,USER379,13.33290523850029,0.06976952567256588,0,0,1.0,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.3333333333333333,0,0,1,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.903593503331282,4.1,50,7,1,1,0.777,1,33770,1
REP0132,GAR069,USER370,7.7451365099226015,0.11434927274895682,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,0.6666666666666666,0,1,1,0.0,1.0,3856,0.8930238589211619,0.858065298450905,4.15,61,22,0,1,0.639,1,28305,1
REP0133,GAR076,USER153,6.196353773080184,0.13895926069404171,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.6666666666666666,1,0,1,1.0,0.0,1906,1.8066631689401889,0.8955777460770328,4.18,21,9,0,1,0.674,0,37668,3
REP0134,GAR100,USER016,14.13563524150737,0.06606924546236681,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.3333333333333333,0,0,1,0.625,0.375,4638,0.742453643811988,0.8297623804986013,4.19,56,1,1,0,0.507,0,38069,1
REP0135,GAR055,USER192,14.20368454277087,0.06577352990893813,0,0,1.0,1.0,5,119149.0,4.8,0.057290738575140235,0.264908564940645,0.6666666666666666,0,1,1,1.0,0.0,4079,0.8442020102966413,0.7962872742545148,3.66,18,26,1,1,0.55,0,71651,6
REP0136,GAR030,USER167,3.872357949726354,0.20523943649422619,1,0,0.8,1.0,4,42773.75,3.0,0.236711893191686,0.4142135623730951,1.0,1,1,1,0.25,0.75,3507,0.9818933561448532,0.86773118392528,4.24,108,27,0,1,0.718,1,90861,5
REP0137,GAR008,USER171,13.7363198952598,0.06785954750627175,0,0,1.0,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.3333333333333333,1,0,0,0.8,0.2,2761,1.2471930459978269,0.8177879767452476,3.98,25,5,0,1,0.642,1,284893,12
REP0138,GAR051,USER271,7.006262626099018,0.12490222300979417,0,0,0.3,0.6,10,149833.4,5.6,0.057506897699036504,0.1944796352188567,1.0,1,1,1,0.625,0.375,3874,0.8888745482705214,0.8197696194210675,3.79,15,17,0,0,0.591,0,308812,13
REP0139,GAR039,USER251,11.329862856911515,0.08110390290670988,0,0,0.3,0.7692307692307693,13,110417.30769230769,3.0,0.06272467872788043,0.26533119314590375,0.6666666666666666,1,0,1,0.8333333333333334,0.16666666666666666,4362,0.7894314534617148,0.7596241680803862,4.0,15,11,1,0,0.621,1,38020,1
REP0140,GAR076,USER384,17.3887542817701,0.054381062723284156,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.3333333333333333,0,0,1,1.0,0.0,1906,1.8066631689401889,0.9063994945392183,4.18,21,9,0,1,0.693,0,20084,2
REP0141,GAR003,USER284,18.3848722222326,0.05158661808732973,0,0,0.3,1.0,7,194022.7142857143,7.142857142857143,0.056548199849357994,0.17418853152378969,0.3333333333333333,0,0,1,0.8,0.2,2638,1.3053449583017438,0.8683830161817925,3.82,54,28,1,1,0.641,0,79906,3
REP0142,GAR099,USER016,19.317564047840555,0.04921849871595629,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,0.3333333333333333,0,0,1,0.4,0.6,3536,0.9738404977375565,0.8740780331373597,4.1,103,28,1,1,0.501,0,21066,2
REP0143,GAR012,USER347,16.982130956248138,0.05561076172969012,0,0,1.0,0.7272727272727273,22,109157.5,5.045454545454546,0.07812754044392511,0.20574488077498343,0.3333333333333333,0,0,1,0.6,0.4,3681,0.9354794892692203,0.8852868774853248,4.18,72,30,0,1,0.712,1,29434,2
REP0144,GAR035,USER050,19.394738202164916,0.04903225479471216,0,0,0.8,0.625,8,23076.125,2.625,0.4412019421950666,0.3849129802849238,0.0,0,0,0,1.0,0.0,2506,1.3741021548284118,0.8964849155826183,3.64,15,1,0,0,0.615,1,12956,1
REP0145,GAR075,USER396,15.93549342932356,0.05904758572127072,0,0,0.3,0.7,10,51893.3,3.9,0.2648183949410345,0.3193082240245573,0.6666666666666666,0,1,1,0.2,0.8,3683,0.9349714906326364,0.7950631555684001,3.89,15,28,0,1,0.525,0,70878,5
REP0146,GAR096,USER116,13.668323086965316,0.0681741187503995,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.6666666666666666,0,1,1,0.6,0.4,3663,0.9400764400764401,0.8000389812889813,4.31,15,2,1,1,0.669,1,92349,6
REP0147,GAR003,USER095,18.90455756097046,0.050239750214836947,0,0,0.3,1.0,7,194022.7142857143,7.142857142857143,0.056548199849357994,0.17418853152378969,0.3333333333333333,1,0,0,0.8,0.2,2638,1.3053449583017438,0.8177408401513436,3.82,54,28,1,1,0.587,0,73118,6
REP0148,GAR006,USER338,10.647261870672521,0.08585708908271153,0,0,0.8,0.6363636363636364,11,228740.72727272726,6.090909090909091,0.045374131532594966,0.16424916464235856,0.6666666666666666,1,0,1,0.14285714285714285,0.8571428571428571,4792,0.718593489148581,0.7952935202596022,4.2,15,8,0,0,0.562,0,455520,6
REP0149,GAR096,USER118,6.266555004844756,0.13761679356081116,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.3333333333333333,0,0,1,0.6,0.4,3663,0.9400764400764401,0.8192504800187863,4.31,15,2,1,1,0.749,1,85478,4
REP0150,GAR050,USER123,13.673531158641902,0.06814992173244237,0,0,1.0,0.7,10,176583.3,8.5,0.07515839349575335,0.14548268842493628,0.3333333333333333,0,0,1,0.875,0.125,3950,0.8717721518987341,0.8094730609828301,4.03,50,16,1,1,0.704,1,30162,2
REP0151,GAR060,USER344,15.279987621615243,0.061425108129215124,0,0,1.0,0.8,10,140588.2,5.1,0.05497280819422934,0.16031591298379788,0.3333333333333333,0,1,0,0.0,1.0,4789,0.7190436416788474,0.7570040915763501,3.9,15,2,0,1,0.624,1,39797,1
REP0152,GAR070,USER134,18.204871159892125,0.05207012281802869,0,0,0.8,0.7142857142857143,7,108324.42857142857,4.0,0.06263762312469752,0.30216947925196225,0.6666666666666666,0,1,1,0.0,1.0,4276,0.8053086997193639,0.8779344041334382,4.01,66,30,0,1,0.6,1,439549,7
REP0153,GAR090,USER342,15.214204866159278,0.0616743163327795,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.6666666666666666,1,0,1,0.75,0.25,1956,1.760480572597137,0.8502400357262476,3.92,23,29,1,1,0.53,0,38078,4
REP0154,GAR056,USER247,10.372854682424796,0.087928671202083,0,0,1.0,0.75,8,99433.875,4.5,0.06732640352330627,0.28062457551093234,0.3333333333333333,0,1,0,1.0,0.0,3538,0.9732899943470887,0.8295353782547644,3.91,27,14,1,1,0.728,1,434281,8
REP0155,GAR096,USER078,11.109505971007426,0.08257975200591994,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.6666666666666666,0,1,1,0.6,0.4,3663,0.9400764400764401,0.8837383364103588,4.31,15,2,1,1,0.793,1,67113,5
REP0156,GAR021,USER144,5.069097494971673,0.1647691441484526,0,0,0.3,0.5555555555555556,9,154857.33333333334,5.666666666666667,0.08607816239083198,0.3090169943749474,0.6666666666666666,0,1,1,1.0,0.0,4201,0.8196857890978339,0.878007052238429,4.08,118,22,1,1,0.588,0,260704,10
REP0157,GAR022,USER042,12.39684480147372,0.07464444164419931,0,0,0.8,0.7,10,152416.5,5.5,0.07607202268780698,0.23211340627842247,0.3333333333333333,0,1,0,0.3333333333333333,0.6666666666666666,4860,0.7085390946502058,0.84042668126391,3.76,15,20,0,0,0.659,1,116684,5
REP0158,GAR096,USER229,10.15230794190266,0.08966753834358283,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.6666666666666666,0,1,1,0.6,0.4,3663,0.9400764400764401,0.8197382594943962,4.31,15,2,1,1,0.725,1,102992,3
REP0159,GAR097,USER182,17.03202384466505,0.05545689206127906,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.6666666666666666,0,1,1,0.25,0.75,2761,1.2471930459978269,0.7659047619047619,4.22,47,22,1,1,0.582,0,25916,3
REP0160,GAR098,USER209,15.38018397771371,0.06104937535259458,0,0,0.8,0.875,8,114395.5,6.125,0.1201024666257924,0.19661328300274997,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,2373,1.4511167298777918,0.7843523466636529,4.53,49,11,1,1,0.671,0,75296,3
REP0161,GAR056,USER020,18.860848549711793,0.05035031597451617,0,0,0.8,0.75,8,99433.875,4.5,0.06732640352330627,0.28062457551093234,0.3333333333333333,0,1,0,1.0,0.0,3538,0.9732899943470887,0.9038429499639029,3.91,27,14,1,1,0.635,0,65102,6
REP0162,GAR014,USER182,19.11373931349663,0.04971725965091854,0,0,0.8,0.6666666666666666,3,140714.33333333334,3.6666666666666665,0.06519929737425113,0.28436465220442186,0.6666666666666666,0,1,1,0.42857142857142855,0.5714285714285714,3390,1.0157817109144542,0.8594816433956373,3.77,37,28,1,0,0.428,0,19267,1
REP0163,GAR013,USER289,14.250606762091389,0.06557116156753262,0,0,1.0,0.5833333333333334,12,93066.75,4.416666666666667,0.08795491592200202,0.2519992036988993,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,1500,2.2956666666666665,0.8772960718086337,4.28,26,8,1,1,0.833,1,24265,3
REP0164,GAR033,USER098,11.246445036475603,0.0816563498240947,0,0,0.3,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.3333333333333333,1,0,0,0.0,1.0,4904,0.7021818923327896,0.8525166297117517,3.91,45,22,0,0,0.579,0,384485,7
REP0165,GAR037,USER377,15.24438777470637,0.061559722278796435,0,0,0.3,0.75,4,137130.0,3.5,0.044931322380845254,0.2958163163244893,0.0,0,0,0,0.5555555555555556,0.4444444444444444,4509,0.763694832557108,0.8516161687853239,3.85,15,5,0,0,0.609,0,455957,7
REP0166,GAR096,USER254,6.819083294489374,0.12789223011663864,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.6666666666666666,1,0,1,0.6,0.4,3663,0.9400764400764401,0.8692912543460818,4.31,15,2,1,1,0.766,1,105693,3
REP0167,GAR049,USER173,9.817619432733457,0.09244178039523751,0,0,0.3,0.7142857142857143,7,70500.42857142857,4.0,0.12646371960100128,0.3164309725825327,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,2217,1.5532250789354984,0.8690733223939892,4.02,42,11,0,0,0.687,0,20126,1
REP0168,GAR086,USER320,8.984667691327987,0.10015355852739426,0,0,0.8,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,1.0,1,1,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.8866200967221924,4.1,35,5,0,1,0.578,0,22792,3
REP0169,GAR080,USER385,14.637302211546714,0.06394964978432095,0,0,0.3,0.7692307692307693,13,97306.61538461539,5.076923076923077,0.09246743861994061,0.19561018600640578,0.6666666666666666,0,1,1,0.0,1.0,3788,0.9090549102428722,0.8291826309067688,4.32,259,27,1,1,0.728,1,69673,7
