repair_id,garage_id,user_id,damage_type,damage_location,repair_category,user_location_lat,user_location_lon,distance_to_garage,vehicle_make,vehicle_year,final_cost,estimated_cost,completion_days,user_satisfied,satisfaction_score,would_recommend,repair_date,parts_replaced,insurance_claimed
REP0653,GAR040,USER223,minor,front_bumper,paint_work,6.764078,79.790003,10.27,Toyota,2015,34667,40301,1,1,0.819,1,2023-03-09,headlight,0
REP0654,GAR052,USER027,moderate,windshield,glass_repair,6.773371,79.803984,5.19,Honda,2024,86870,72726,5,0,0.499,0,2023-06-03,"front_bumper,paint,windshield",0
REP0655,GAR036,USER062,severe,rear_bumper,body_work,6.75125,80.088487,15.53,Honda,2018,254096,207984,5,1,0.777,0,2023-08-23,"door_panel,grill,rear_bumper,side_mirror",1
REP0656,GAR082,USER140,minor,rear_bumper,body_work,6.746728,79.923217,5.66,Suzuki,2014,27112,30780,2,0,0.523,0,2024-03-13,"paint,side_mirror",0
REP0657,GAR067,USER023,minor,front_bumper,paint_work,6.85918,79.997927,13.4,Mitsubishi,2013,22777,20362,1,0,0.637,0,2023-09-23,"fender,grill",0
REP0658,GAR096,USER090,moderate,hood,paint_work,6.843746,79.914549,6.43,Suzuki,2016,103563,85821,4,1,0.664,0,2023-12-31,"hood,radiator",1
REP0659,GAR089,USER098,minor,hood,engine_repair,6.77018,79.77397,17.09,Suzuki,2023,22151,19003,2,1,0.559,0,2024-07-17,tail_light,0
REP0660,GAR022,USER099,moderate,trunk,paint_work,6.635991,79.801644,17.34,Mitsubishi,2014,113741,94573,6,0,0.547,0,2024-01-16,"door_panel,headlight",1
REP0661,GAR001,USER137,moderate,side_door,paint_work,6.615473,79.968481,16.18,Suzuki,2020,81789,91167,6,1,0.683,1,2024-09-30,"ac_condenser,headlight",0
REP0662,GAR040,USER122,severe,rear_bumper,body_work,6.793785,79.935365,6.66,Suzuki,2013,495621,404124,9,1,0.791,1,2024-02-23,"ac_condenser,hood,radiator,windshield",1
REP0663,GAR044,USER253,minor,front_bumper,body_work,7.032985,79.751908,8.02,Honda,2017,19357,17105,2,1,0.677,1,2023-04-30,rear_bumper,0
REP0664,GAR062,USER228,moderate,front_bumper,body_work,6.75076,79.989322,15.5,Toyota,2016,42220,37192,4,1,0.581,0,2024-02-12,headlight,0
REP0665,GAR072,USER365,minor,headlight,electrical,6.844475,80.098553,19.66,Honda,2005,34633,38748,3,1,0.648,1,2024-03-16,"front_bumper,side_mirror",1
REP0666,GAR046,USER316,minor,fender,general_repair,6.979244,79.85488,2.85,Mercedes,2022,35072,31536,3,1,0.53,0,2024-04-09,"rear_bumper,tail_light",0
REP0667,GAR095,USER087,moderate,hood,body_work,6.845895,79.907877,13.42,Mitsubishi,2018,69325,76477,6,1,0.71,1,2023-08-13,"ac_condenser,front_bumper,rear_bumper",0
REP0668,GAR090,USER233,moderate,rear_bumper,body_work,6.9007,79.898869,18.84,Toyota,2020,85441,95392,3,1,0.555,0,2023-07-24,headlight,0
REP0669,GAR025,USER311,moderate,side_mirror,general_repair,6.81995,79.849694,16.14,Mercedes,2007,59107,49153,4,1,0.792,1,2023-11-05,"hood,tail_light",0
REP0670,GAR005,USER227,minor,front_bumper,body_work,6.781153,80.085789,14.48,Suzuki,2017,25966,21638,2,1,0.765,0,2023-11-12,hood,0
REP0671,GAR069,USER370,minor,rear_bumper,body_work,6.722611,80.122713,19.63,Toyota,2016,20866,16919,1,1,0.574,0,2023-05-13,door_panel,0
REP0672,GAR012,USER199,minor,side_door,body_work,6.626792,79.838273,13.92,Honda,2020,20324,22809,3,1,0.714,0,2024-01-14,fender,0
REP0673,GAR038,USER125,minor,front_bumper,body_work,7.136889,79.981961,19.95,Suzuki,2022,21936,24998,2,1,0.566,0,2023-12-04,"fender,paint",0
REP0674,GAR038,USER072,moderate,fender,paint_work,6.815861,79.958085,17.3,Suzuki,2010,73286,60648,4,1,0.718,1,2023-05-27,"front_bumper,trunk_lid",0
REP0675,GAR008,USER268,severe,side_door,body_work,6.911693,79.72211,17.08,Suzuki,2020,248211,286773,6,1,0.776,1,2024-10-27,"ac_condenser,door_panel,fender,grill,rear_bumper",1
REP0676,GAR013,USER310,severe,side_door,body_work,6.838928,80.050807,19.06,Nissan,2015,130292,143434,11,1,0.643,0,2024-02-07,"fender,front_bumper,hood,windshield",1
REP0677,GAR048,USER368,minor,rear_bumper,paint_work,6.855269,79.793584,19.41,Honda,2024,34801,28369,3,1,0.541,0,2023-03-21,hood,0
REP0678,GAR097,USER269,moderate,side_mirror,general_repair,6.843399,79.730491,12.62,Toyota,2022,88002,99094,3,0,0.641,1,2024-07-22,grill,1
REP0679,GAR002,USER214,severe,trunk,paint_work,6.754013,79.810909,17.98,Nissan,2012,457696,408995,14,1,0.708,1,2023-12-05,"headlight,paint,tail_light,trunk_lid",1
REP0680,GAR020,USER058,minor,side_mirror,body_work,6.7224,79.842015,18.18,Nissan,2016,15103,17746,2,1,0.662,1,2023-03-30,ac_condenser,0
REP0681,GAR097,USER285,moderate,side_door,body_work,6.909117,79.70864,17.59,Honda,2013,73904,63909,7,1,0.614,0,2023-08-11,"front_bumper,tail_light",0
REP0682,GAR052,USER231,minor,hood,body_work,6.638448,79.936828,18.54,Honda,2018,26515,21806,1,1,0.764,1,2024-03-27,"side_mirror,tail_light",1
REP0683,GAR097,USER398,minor,front_bumper,general_repair,6.778909,79.735604,12.9,Honda,2014,33476,27950,2,0,0.486,0,2023-05-19,front_bumper,0
REP0684,GAR012,USER056,severe,side_door,paint_work,6.807087,80.002684,14.12,Mitsubishi,2012,228974,260488,11,1,0.776,1,2024-07-16,"fender,front_bumper,rear_bumper,side_mirror,trunk_lid",1
REP0685,GAR098,USER209,severe,hood,paint_work,6.718039,79.800229,17.99,Suzuki,2016,136824,113110,5,0,0.691,0,2024-03-24,"door_panel,fender,front_bumper,trunk_lid",0
REP0686,GAR080,USER222,moderate,headlight,body_work,7.066758,79.695085,18.68,Toyota,2020,67343,56844,5,0,0.477,0,2024-05-30,"radiator,tail_light,windshield",0
REP0687,GAR078,USER090,minor,trunk,body_work,6.863831,79.988163,14.35,Toyota,2018,23030,27589,2,1,0.707,1,2024-10-25,door_panel,0
REP0688,GAR024,USER386,moderate,rear_bumper,body_work,6.783989,79.790237,15.74,Suzuki,2022,45109,52288,4,1,0.743,1,2023-11-18,fender,1
REP0689,GAR054,USER017,moderate,front_bumper,general_repair,7.011484,79.833531,19.96,Suzuki,2012,59117,65078,5,1,0.703,1,2023-07-28,"paint,windshield",0
REP0690,GAR006,USER279,minor,front_bumper,paint_work,6.760426,80.125105,15.63,Suzuki,2005,30285,24803,1,0,0.665,1,2023-06-15,front_bumper,0
REP0691,GAR047,USER007,moderate,trunk,body_work,7.012889,79.939575,2.72,Suzuki,2010,39903,47295,3,1,0.694,1,2023-01-29,trunk_lid,0
REP0692,GAR027,USER322,moderate,side_door,paint_work,6.823339,80.002478,4.25,Toyota,2012,64092,57005,6,1,0.781,0,2024-03-09,"fender,tail_light",0
REP0693,GAR096,USER090,minor,hood,paint_work,6.794917,80.02536,16.73,Nissan,2017,25167,21744,3,1,0.75,1,2023-08-05,"door_panel,paint",1
REP0694,GAR008,USER235,severe,fender,body_work,6.981274,79.931339,13.48,Honda,2017,319851,282986,13,1,0.611,0,2024-10-22,"paint,radiator,side_mirror,tail_light",1
REP0695,GAR074,USER257,minor,headlight,general_repair,6.839832,79.707715,19.24,Mitsubishi,2017,24209,19568,1,1,0.571,0,2023-09-13,paint,0
REP0696,GAR088,USER330,minor,headlight,body_work,6.91221,79.75863,9.67,Suzuki,2016,36486,31600,2,1,0.578,0,2023-06-13,front_bumper,0
REP0697,GAR074,USER208,moderate,rear_bumper,general_repair,7.016508,79.790376,17.64,Toyota,2018,105649,93036,7,1,0.581,0,2024-10-28,tail_light,0
REP0698,GAR008,USER021,moderate,fender,body_work,6.831931,79.945193,9.36,Toyota,2021,105325,91423,7,1,0.687,1,2023-12-16,"paint,side_mirror",1
REP0699,GAR076,USER361,moderate,headlight,electrical,6.736949,79.913157,9.87,Suzuki,2023,84001,94984,3,1,0.589,0,2023-04-30,"paint,tail_light,trunk_lid",1
REP0700,GAR016,USER377,moderate,headlight,electrical,6.953664,79.727355,9.23,Toyota,2021,74181,65718,3,1,0.661,1,2024-09-27,"ac_condenser,grill,rear_bumper",1
REP0701,GAR095,USER050,moderate,trunk,body_work,6.731537,79.948701,13.5,Honda,2018,81574,69596,4,0,0.636,0,2023-06-17,radiator,0
REP0702,GAR077,USER316,severe,hood,body_work,7.04994,80.063297,14.39,Suzuki,2016,379937,451946,6,0,0.497,0,2024-07-13,"grill,headlight,tail_light,trunk_lid,windshield",0
REP0703,GAR084,USER123,minor,side_door,paint_work,6.806525,79.981879,2.94,Toyota,2024,29843,34529,3,1,0.616,1,2023-11-02,paint,0
REP0704,GAR006,USER026,minor,rear_bumper,paint_work,6.670124,79.976635,12.36,Suzuki,2010,37024,32192,3,1,0.581,0,2023-07-17,"hood,side_mirror",0
REP0705,GAR004,USER120,minor,front_bumper,paint_work,6.924256,79.738928,10.29,Suzuki,2019,25521,30225,2,1,0.626,1,2024-05-09,"trunk_lid,windshield",0
REP0706,GAR027,USER252,moderate,fender,body_work,6.754206,79.983337,4.27,Toyota,2020,100164,85152,3,1,0.804,0,2024-04-16,"fender,rear_bumper,trunk_lid",1
REP0707,GAR012,USER230,moderate,windshield,glass_repair,6.870421,79.860264,15.16,Mercedes,2021,93409,83537,6,1,0.675,0,2023-05-13,side_mirror,0
REP0708,GAR063,USER248,moderate,hood,paint_work,6.914084,79.969634,10.62,Honda,2015,64214,71680,3,1,0.739,1,2023-07-08,"fender,front_bumper,rear_bumper",0
REP0709,GAR024,USER164,minor,side_mirror,general_repair,6.858409,80.022151,12.48,Nissan,2023,17767,15037,1,1,0.702,1,2024-06-30,"hood,tail_light",0
REP0710,GAR032,USER299,moderate,fender,paint_work,6.707124,79.87793,11.86,Suzuki,2017,94585,111286,6,1,0.783,0,2024-11-17,"front_bumper,grill",0
REP0711,GAR012,USER295,moderate,hood,body_work,6.686353,80.025668,15.55,Toyota,2024,101953,114769,5,1,0.651,0,2024-02-01,headlight,1
REP0712,GAR039,USER329,minor,hood,paint_work,6.618419,79.856767,17.4,Honda,2019,30675,35821,2,1,0.73,1,2024-04-13,"hood,rear_bumper",0
REP0713,GAR082,USER337,moderate,front_bumper,body_work,6.663397,79.801399,17.81,Suzuki,2021,83770,71609,7,1,0.631,0,2024-09-01,"fender,grill",1
REP0714,GAR048,USER070,moderate,side_door,paint_work,6.763208,80.026979,15.7,Mazda,2021,101997,115287,4,1,0.69,1,2023-04-15,"side_mirror,tail_light",1
REP0715,GAR077,USER262,minor,rear_bumper,body_work,6.902315,80.127562,17.06,Toyota,2010,22693,19565,3,1,0.673,1,2023-09-27,door_panel,0
REP0716,GAR029,USER317,moderate,trunk,general_repair,6.677815,79.710969,18.6,Mercedes,2021,89261,75302,4,1,0.605,0,2024-04-21,"headlight,side_mirror",0
REP0717,GAR058,USER164,minor,hood,body_work,6.770715,79.813572,14.11,Nissan,2014,23969,19468,1,1,0.612,0,2023-07-26,"rear_bumper,windshield",0
REP0718,GAR090,USER179,minor,rear_bumper,body_work,6.779253,79.986051,7.87,Suzuki,2013,22348,17909,3,1,0.42,0,2023-08-14,rear_bumper,0
REP0719,GAR070,USER050,moderate,side_door,body_work,7.000503,79.939063,8.11,Toyota,2018,102771,122553,4,1,0.659,0,2023-05-04,"door_panel,rear_bumper",0
REP0720,GAR056,USER107,minor,side_door,body_work,6.847454,79.75881,13.8,Honda,2008,34679,28453,1,1,0.578,0,2023-05-18,tail_light,0
REP0721,GAR070,USER050,minor,hood,general_repair,6.846772,79.771917,19.0,Toyota,2016,23888,27759,1,1,0.74,1,2023-09-01,headlight,0
REP0722,GAR099,USER063,moderate,headlight,general_repair,6.886267,79.795207,11.9,Nissan,2007,67665,77846,5,1,0.626,1,2023-06-21,"fender,trunk_lid",0
REP0723,GAR047,USER032,minor,fender,body_work,7.086415,79.853143,15.27,Toyota,2014,25346,29389,2,1,0.605,1,2023-04-22,rear_bumper,0
REP0724,GAR072,USER177,severe,trunk,body_work,6.59849,79.984224,19.82,Honda,2014,336556,302101,13,0,0.648,1,2023-10-05,"ac_condenser,rear_bumper,side_mirror,trunk_lid",1
REP0725,GAR071,USER158,minor,trunk,paint_work,6.851781,79.929552,16.89,BMW,2015,26173,30666,1,1,0.744,1,2023-02-16,"door_panel,tail_light",0
REP0726,GAR048,USER159,moderate,fender,general_repair,7.035986,80.026969,17.51,Honda,2008,101643,116973,6,1,0.584,0,2024-03-16,"headlight,hood",0
REP0727,GAR070,USER050,minor,side_door,body_work,7.104502,79.776271,16.19,Honda,2015,19762,16747,3,0,0.4,0,2024-10-27,"grill,radiator",0
REP0728,GAR022,USER043,moderate,hood,engine_repair,6.810726,79.770411,12.77,Honda,2016,107004,91054,5,1,0.666,0,2023-06-18,"fender,hood,radiator",0
REP0729,GAR022,USER098,moderate,windshield,glass_repair,6.912321,79.92687,16.51,Honda,2017,103015,116477,3,1,0.534,0,2023-07-24,rear_bumper,0
REP0730,GAR046,USER170,moderate,headlight,general_repair,6.900933,79.858662,9.89,Suzuki,2019,87392,76377,5,0,0.571,0,2023-07-08,fender,0
REP0731,GAR085,USER203,severe,fender,body_work,6.901026,79.839378,3.9,Toyota,2010,222838,193030,8,1,0.531,0,2023-10-02,"fender,hood,side_mirror,tail_light,trunk_lid",1
REP0732,GAR047,USER007,minor,hood,paint_work,7.082729,79.805245,19.33,BMW,2016,19358,22447,1,0,0.635,1,2024-03-29,grill,0
REP0733,GAR060,USER004,minor,headlight,electrical,6.93793,79.745903,16.67,Honda,2015,36845,41159,3,0,0.594,0,2023-11-29,front_bumper,0
REP0734,GAR052,USER241,severe,fender,paint_work,6.713975,79.976721,15.84,Honda,2020,377846,319513,14,1,0.781,1,2024-03-02,"ac_condenser,headlight,rear_bumper,side_mirror,tail_light",0
REP0735,GAR096,USER237,moderate,trunk,general_repair,6.746097,79.809718,9.46,Mercedes,2024,60867,71575,7,1,0.772,1,2024-01-20,"door_panel,hood",1
REP0736,GAR013,USER289,minor,trunk,paint_work,6.798952,80.013633,17.54,Suzuki,2012,23552,27605,1,1,0.616,0,2024-02-18,"grill,side_mirror",0
REP0737,GAR002,USER234,minor,rear_bumper,paint_work,6.815367,79.886474,7.79,Toyota,2017,37189,41936,1,1,0.595,0,2024-01-19,"rear_bumper,tail_light",0
REP0738,GAR002,USER140,severe,fender,body_work,6.786716,79.880957,11.0,Mercedes,2015,473740,407951,13,1,0.649,0,2024-04-02,"door_panel,hood,paint,radiator,tail_light",1
REP0739,GAR012,USER056,minor,side_door,general_repair,6.609314,79.893954,14.37,Nissan,2020,20603,23580,1,1,0.735,1,2024-08-11,"grill,tail_light",0
REP0740,GAR025,USER311,minor,headlight,body_work,6.972658,80.054102,16.99,BMW,2019,26657,22917,2,1,0.658,0,2023-03-26,"rear_bumper,tail_light",1
REP0741,GAR092,USER101,minor,front_bumper,paint_work,6.624814,79.940421,19.04,Honda,2021,29625,35080,1,1,0.598,0,2023-12-14,"grill,tail_light",0
REP0742,GAR044,USER253,minor,windshield,glass_repair,6.839657,79.874187,17.96,Toyota,2019,27494,32034,3,0,0.654,1,2024-08-26,"headlight,hood",1
REP0743,GAR099,USER197,moderate,side_door,general_repair,6.979782,79.786888,14.64,Suzuki,2013,87712,70776,4,1,0.585,0,2023-05-24,"hood,paint",0
REP0744,GAR024,USER164,moderate,fender,general_repair,6.957033,79.94903,18.68,Toyota,2019,54829,64560,3,1,0.73,1,2023-05-02,windshield,0
REP0745,GAR007,USER225,minor,windshield,glass_repair,7.037922,80.038354,9.27,Toyota,2009,11768,9966,3,1,0.631,0,2023-08-13,radiator,0
REP0746,GAR038,USER072,moderate,fender,body_work,6.887598,79.917285,8.9,Honda,2014,107219,88525,7,1,0.65,1,2024-09-17,"headlight,paint,windshield",0
REP0747,GAR043,USER103,moderate,rear_bumper,body_work,6.664289,79.918537,16.5,Mazda,2021,80542,91222,3,1,0.808,1,2023-06-26,windshield,0
REP0748,GAR069,USER068,minor,trunk,paint_work,6.808217,79.819078,16.81,Nissan,2016,26379,30753,3,1,0.549,0,2024-09-20,rear_bumper,0
REP0749,GAR051,USER200,moderate,trunk,general_repair,6.787236,79.864324,6.96,Suzuki,2021,67122,78293,5,1,0.678,1,2024-10-23,"grill,paint",0
REP0750,GAR013,USER099,minor,headlight,general_repair,6.981278,80.026165,18.06,Suzuki,2016,20211,17723,2,1,0.585,0,2023-05-12,"fender,rear_bumper",1
REP0751,GAR002,USER022,moderate,hood,engine_repair,7.022563,79.991316,18.04,Toyota,2017,101367,120809,4,1,0.828,1,2023-01-05,"door_panel,front_bumper,tail_light",0
REP0752,GAR080,USER131,minor,rear_bumper,general_repair,7.043674,79.805656,11.84,Toyota,2020,32049,25928,1,1,0.619,0,2024-01-31,"grill,hood",0
REP0753,GAR001,USER137,severe,hood,engine_repair,6.606095,79.776767,14.21,Nissan,2009,392983,438623,5,1,0.651,1,2023-02-25,"front_bumper,hood,rear_bumper,tail_light,trunk_lid",0
REP0754,GAR013,USER290,severe,fender,general_repair,7.059202,79.917715,18.56,Honda,2018,284415,244414,5,1,0.701,1,2024-04-09,"door_panel,front_bumper,grill,headlight,trunk_lid",0
REP0755,GAR029,USER010,minor,windshield,glass_repair,6.772754,79.98309,19.92,Suzuki,2012,29697,33721,1,0,0.69,0,2023-06-15,grill,0
REP0756,GAR025,USER039,severe,trunk,general_repair,6.951949,79.751585,16.51,Toyota,2020,184735,150317,14,1,0.621,1,2023-08-22,"ac_condenser,paint,rear_bumper,windshield",0
REP0757,GAR080,USER149,minor,rear_bumper,general_repair,6.780252,79.755583,18.21,Honda,2017,27067,23116,2,1,0.724,1,2024-07-24,ac_condenser,0
REP0758,GAR027,USER155,moderate,trunk,body_work,6.753216,79.850353,14.94,Nissan,2010,82958,74184,4,1,0.738,0,2023-02-20,headlight,0
REP0759,GAR027,USER307,minor,side_mirror,general_repair,6.654886,80.048796,17.09,Honda,2015,32243,26965,2,0,0.694,0,2024-07-28,"hood,rear_bumper",0
REP0760,GAR028,USER262,minor,rear_bumper,body_work,7.111296,79.91899,16.83,Toyota,2012,39775,45792,2,1,0.724,1,2024-03-25,"hood,rear_bumper",0
REP0761,GAR096,USER104,minor,rear_bumper,general_repair,6.915147,79.761698,17.64,Honda,2021,27714,22467,3,1,0.672,0,2023-09-24,front_bumper,0
REP0762,GAR082,USER251,minor,front_bumper,body_work,6.904612,79.763161,19.55,Nissan,2017,22212,26282,3,1,0.526,0,2024-02-01,radiator,0
REP0763,GAR039,USER191,minor,side_door,body_work,6.664576,79.832794,13.39,Honda,2020,28913,33358,3,0,0.567,0,2024-06-07,"front_bumper,windshield",1
REP0764,GAR022,USER065,moderate,windshield,glass_repair,6.839216,79.799632,11.56,Toyota,2020,92408,77854,5,1,0.509,0,2023-02-28,"ac_condenser,paint,rear_bumper",0
REP0765,GAR035,USER345,minor,rear_bumper,body_work,6.978765,79.929288,12.04,Toyota,2022,13185,11828,3,1,0.522,0,2023-02-23,door_panel,0
REP0766,GAR017,USER130,moderate,side_mirror,body_work,6.621218,79.877933,14.19,Nissan,2012,112108,98249,3,1,0.722,1,2023-01-24,hood,1
REP0767,GAR079,USER064,moderate,side_mirror,body_work,6.651497,79.837553,14.49,Suzuki,2018,56694,47351,5,0,0.523,0,2023-03-07,paint,1
REP0768,GAR021,USER288,moderate,front_bumper,body_work,7.014219,79.977842,17.35,Honda,2012,105531,125032,3,0,0.669,0,2023-11-27,"paint,radiator,trunk_lid",0
REP0769,GAR063,USER361,minor,windshield,general_repair,6.841526,79.845225,12.04,Toyota,2018,29252,23901,1,1,0.659,1,2024-08-13,ac_condenser,0
REP0770,GAR054,USER248,severe,windshield,glass_repair,6.956163,79.855692,13.64,Toyota,2014,273164,232944,9,0,0.547,0,2024-06-04,"ac_condenser,headlight,rear_bumper",1
REP0771,GAR079,USER236,severe,windshield,glass_repair,6.823543,79.929044,11.59,Mercedes,2007,225353,258687,8,1,0.56,0,2024-11-06,"door_panel,headlight",1
REP0772,GAR048,USER348,moderate,rear_bumper,body_work,7.026152,79.972938,15.09,Toyota,2008,64797,55052,3,1,0.631,0,2023-02-08,"paint,side_mirror",0
REP0773,GAR064,USER026,minor,windshield,glass_repair,6.760867,79.908677,9.85,Suzuki,2016,25675,22735,2,1,0.638,0,2024-05-13,windshield,0
REP0774,GAR034,USER054,minor,hood,body_work,6.88089,79.899408,14.57,Toyota,2023,23766,20915,2,1,0.593,0,2023-06-25,"door_panel,tail_light",0
REP0775,GAR001,USER137,severe,rear_bumper,paint_work,6.700972,79.701479,16.97,Mazda,2016,262834,302351,7,0,0.532,0,2023-05-07,"door_panel,headlight,hood,paint,side_mirror",1
REP0776,GAR060,USER244,moderate,trunk,general_repair,6.769911,79.721899,17.24,Mazda,2014,97025,86574,3,1,0.673,0,2023-12-12,"ac_condenser,tail_light",0
REP0777,GAR039,USER069,minor,side_mirror,electrical,6.76955,79.850361,4.16,Toyota,2014,32436,25970,1,1,0.695,1,2024-09-12,"front_bumper,trunk_lid",0
REP0778,GAR096,USER229,moderate,fender,paint_work,6.722842,80.030876,19.44,Mitsubishi,2010,71828,85951,5,0,0.699,1,2024-01-27,"door_panel,headlight",1
REP0779,GAR024,USER009,severe,side_mirror,general_repair,6.860651,79.941451,7.94,Mercedes,2010,263578,232901,8,1,0.782,1,2024-01-02,"tail_light,trunk_lid",0
REP0780,GAR022,USER170,severe,headlight,general_repair,6.667457,79.754481,17.99,Suzuki,2013,396973,324630,7,0,0.468,0,2024-01-05,"fender,rear_bumper",0
REP0781,GAR057,USER151,minor,front_bumper,body_work,6.724694,80.028377,11.47,Honda,2023,15226,17526,1,1,0.655,0,2024-08-09,grill,0
REP0782,GAR002,USER040,minor,side_mirror,general_repair,6.946965,79.840692,10.81,Honda,2023,33147,36813,1,1,0.795,1,2024-05-08,"side_mirror,trunk_lid",0
REP0783,GAR093,USER245,moderate,trunk,body_work,6.697,79.840736,7.7,Nissan,2016,98659,113960,5,1,0.705,1,2023-09-08,"front_bumper,paint",0
REP0784,GAR007,USER287,severe,hood,body_work,6.942423,79.971288,4.52,Toyota,2012,194649,160569,13,0,0.407,0,2024-03-26,"door_panel,side_mirror,tail_light,windshield",0
REP0785,GAR079,USER314,severe,windshield,glass_repair,6.632671,79.801572,16.94,Suzuki,2013,314258,367275,8,0,0.599,0,2024-01-25,"paint,trunk_lid",1
REP0786,GAR049,USER106,minor,front_bumper,body_work,6.853429,79.668861,19.55,Nissan,2018,18130,15396,2,1,0.605,1,2023-06-27,grill,0
REP0787,GAR096,USER354,minor,fender,paint_work,6.802006,79.721266,16.86,Suzuki,2017,21060,23776,2,1,0.78,1,2024-03-15,"grill,windshield",1
REP0788,GAR074,USER059,minor,hood,body_work,6.921546,80.050903,19.73,Suzuki,2015,21593,19273,2,0,0.596,0,2024-05-15,headlight,0
REP0789,GAR032,USER299,moderate,windshield,glass_repair,6.755865,79.927678,8.84,Toyota,2019,97674,113968,3,1,0.585,0,2024-08-07,ac_condenser,1
REP0790,GAR018,USER338,minor,side_door,paint_work,6.748977,79.81827,11.09,Nissan,2014,18794,22129,3,1,0.692,0,2024-01-17,"fender,trunk_lid",0
REP0791,GAR021,USER350,moderate,rear_bumper,general_repair,6.765001,79.826375,15.37,Nissan,2015,73233,82829,7,1,0.678,1,2023-03-24,ac_condenser,0
REP0792,GAR076,USER264,minor,side_door,general_repair,6.671448,79.977632,20.02,Toyota,2013,23267,19440,2,1,0.703,1,2023-04-30,"side_mirror,windshield",0
REP0793,GAR033,USER019,severe,side_door,body_work,6.931596,79.928597,13.24,Nissan,2016,388933,313520,14,1,0.507,0,2023-12-29,"ac_condenser,fender",0
REP0794,GAR019,USER162,moderate,windshield,general_repair,6.977622,79.979693,6.98,Suzuki,2014,86014,70069,6,1,0.546,0,2024-07-04,"grill,paint,radiator",0
REP0795,GAR072,USER303,severe,side_door,general_repair,6.820357,79.982381,7.49,Nissan,2016,407472,487638,15,1,0.592,0,2023-03-23,"fender,radiator,side_mirror",1
REP0796,GAR097,USER194,moderate,side_mirror,electrical,6.740951,79.786644,11.17,Toyota,2019,80914,93004,4,0,0.507,0,2023-10-21,"front_bumper,radiator,trunk_lid",1
REP0797,GAR057,USER399,moderate,rear_bumper,general_repair,6.745373,79.8677,7.38,Honda,2017,37453,42418,5,1,0.735,1,2024-06-22,"grill,radiator",0
REP0798,GAR007,USER154,severe,windshield,general_repair,7.051137,79.94043,8.51,Mazda,2024,243259,205959,11,1,0.573,0,2023-11-10,"fender,windshield",0
REP0799,GAR052,USER027,minor,fender,body_work,6.862018,79.969897,15.97,Toyota,2015,24939,28847,3,1,0.689,1,2023-01-20,"side_mirror,trunk_lid",0
REP0800,GAR041,USER199,moderate,trunk,body_work,6.887712,79.826393,12.31,Honda,2010,77017,65558,4,1,0.602,0,2023-08-20,"ac_condenser,fender",1
REP0801,GAR055,USER084,minor,side_door,body_work,6.916748,79.828261,4.68,Toyota,2018,20155,17182,3,1,0.635,0,2024-02-02,"radiator,rear_bumper",0
REP0802,GAR051,USER002,minor,trunk,paint_work,6.812873,79.895389,11.0,Mitsubishi,2011,33966,37558,3,1,0.71,1,2024-05-12,"headlight,hood",0
REP0803,GAR099,USER342,severe,front_bumper,paint_work,6.81169,79.872365,11.47,Suzuki,2015,435595,485113,13,0,0.671,1,2023-11-16,"grill,paint",0
REP0804,GAR057,USER151,moderate,headlight,body_work,6.701724,79.956172,7.35,Toyota,2016,62030,53400,4,0,0.436,0,2023-09-02,radiator,0
REP0805,GAR091,USER325,minor,trunk,general_repair,6.810321,80.019867,17.47,Toyota,2011,30800,34065,1,1,0.727,1,2023-10-17,"radiator,tail_light",0
REP0806,GAR028,USER170,severe,trunk,body_work,7.013923,79.753382,11.12,Mitsubishi,2015,368995,307791,5,1,0.744,1,2024-04-13,"door_panel,radiator,windshield",1
REP0807,GAR080,USER149,minor,front_bumper,body_work,7.033254,79.688754,16.51,Suzuki,2009,27822,24503,2,1,0.673,0,2024-10-02,door_panel,0
REP0808,GAR016,USER263,minor,hood,engine_repair,7.084349,79.86592,15.19,Suzuki,2011,29693,25713,2,1,0.563,0,2023-12-10,grill,0
REP0809,GAR035,USER351,moderate,headlight,general_repair,6.868027,79.782295,9.67,Suzuki,2017,50669,57804,6,1,0.745,1,2023-10-18,rear_bumper,0
REP0810,GAR002,USER214,severe,fender,paint_work,6.967045,79.87455,10.47,Honda,2012,354189,315436,11,1,0.637,1,2024-10-19,"ac_condenser,grill",1
REP0811,GAR006,USER108,minor,side_mirror,body_work,6.794184,80.077308,10.29,Honda,2016,38967,34429,2,1,0.798,0,2024-10-03,"tail_light,trunk_lid",0
REP0812,GAR033,USER177,moderate,side_mirror,general_repair,6.9799,79.86934,17.54,Mitsubishi,2016,105646,90690,7,1,0.578,0,2024-04-21,"side_mirror,trunk_lid",1
REP0813,GAR033,USER343,moderate,side_door,body_work,6.862904,79.891914,4.66,Nissan,2013,90430,106322,3,1,0.628,0,2023-04-02,"grill,radiator",1
REP0814,GAR061,USER287,minor,hood,engine_repair,6.879782,79.974203,12.12,Suzuki,2018,23943,26857,2,1,0.616,0,2023-09-03,fender,0
REP0815,GAR069,USER375,minor,rear_bumper,body_work,6.815827,79.822694,16.4,Mazda,2018,21966,19536,1,1,0.685,0,2024-09-25,rear_bumper,1
REP0816,GAR087,USER361,minor,front_bumper,general_repair,6.786412,79.752005,8.13,Toyota,2017,24475,28593,1,1,0.64,1,2024-06-22,ac_condenser,0
