record_id,garage_id,date,day_of_week,total_bays,occupied_bays,available_bays,utilization_rate,pending_jobs_queue,avg_job_duration_days,estimated_next_available_slot_days,current_workload_level
CAP00297,GAR001,2025-09-12,Friday,2,1,1,0.5,0,3.17,0.0,moderate
CAP00298,GAR001,2025-09-13,Saturday,2,1,1,0.5,0,3.91,0.0,moderate
CAP00299,GAR001,2025-09-14,Sunday,2,1,1,0.5,0,4.02,0.0,moderate
CAP00300,GAR001,2025-09-15,Monday,2,2,0,1.0,10,4.12,10.0,very_high
CAP00301,GAR001,2025-09-16,Tuesday,2,2,0,1.0,8,4.57,10.0,very_high
CAP00302,GAR001,2025-09-17,Wednesday,2,1,1,0.5,0,3.56,0.0,moderate
CAP00303,GAR001,2025-09-18,Thursday,2,1,1,0.5,0,4.32,0.0,moderate
CAP00304,GAR001,2025-09-19,Friday,2,2,0,1.0,8,3.89,7.96,very_high
CAP00305,GAR001,2025-09-20,Saturday,2,2,0,1.0,15,3.97,10.0,very_high
CAP00306,GAR001,2025-09-21,Sunday,2,1,1,0.5,0,3.93,0.0,moderate
CAP00307,GAR001,2025-09-22,Monday,2,2,0,1.0,12,3.61,10.0,very_high
CAP00308,GAR001,2025-09-23,Tuesday,2,2,0,1.0,12,3.84,10.0,very_high
CAP00309,GAR001,2025-09-24,Wednesday,2,1,1,0.5,0,3.8,0.0,moderate
CAP00310,GAR001,2025-09-25,Thursday,2,2,0,1.0,7,3.71,8.52,very_high
CAP00311,GAR001,2025-09-26,Friday,2,2,0,1.0,8,4.82,10.0,very_high
CAP00312,GAR001,2025-09-27,Saturday,2,1,1,0.5,0,3.35,0.0,moderate
CAP00313,GAR001,2025-09-28,Sunday,2,0,2,0.0,0,3.3,0.0,low
CAP00314,GAR001,2025-09-29,Monday,2,1,1,0.5,0,3.66,0.0,moderate
CAP00315,GAR001,2025-09-30,Tuesday,2,2,0,1.0,2,3.83,3.17,very_high
CAP00316,GAR001,2025-10-01,Wednesday,2,2,0,1.0,9,3.41,9.77,very_high
CAP00317,GAR001,2025-10-02,Thursday,2,2,0,1.0,8,4.86,10.0,very_high
CAP00318,GAR001,2025-10-03,Friday,2,2,0,1.0,14,4.46,10.0,very_high
CAP00319,GAR001,2025-10-04,Saturday,2,1,1,0.5,0,3.82,0.0,moderate
CAP00320,GAR001,2025-10-05,Sunday,2,0,2,0.0,0,3.21,0.0,low
CAP00321,GAR001,2025-10-06,Monday,2,2,0,1.0,8,4.43,10.0,very_high
CAP00322,GAR001,2025-10-07,Tuesday,2,2,0,1.0,5,4.14,8.26,very_high
CAP00323,GAR001,2025-10-08,Wednesday,2,1,1,0.5,0,4.05,0.0,moderate
CAP00324,GAR001,2025-10-09,Thursday,2,0,2,0.0,0,3.6,0.0,low
CAP00325,GAR001,2025-10-10,Friday,2,1,1,0.5,0,4.21,0.0,moderate
CAP00326,GAR001,2025-10-11,Saturday,2,1,1,0.5,0,3.01,0.0,moderate
CAP00327,GAR001,2025-10-12,Sunday,2,1,1,0.5,0,3.97,0.0,moderate
CAP00328,GAR001,2025-10-13,Monday,2,1,1,0.5,0,3.57,0.0,moderate
CAP00329,GAR001,2025-10-14,Tuesday,2,2,0,1.0,12,3.84,10.0,very_high
CAP00330,GAR001,2025-10-15,Wednesday,2,1,1,0.5,0,4.37,0.0,moderate
CAP00331,GAR001,2025-10-16,Thursday,2,1,1,0.5,0,3.33,0.0,moderate
CAP00332,GAR001,2025-10-17,Friday,2,0,2,0.0,0,3.16,0.0,low
CAP00333,GAR001,2025-10-18,Saturday,2,1,1,0.5,0,4.14,0.0,moderate
CAP00334,GAR001,2025-10-19,Sunday,2,0,2,0.0,0,3.64,0.0,low
CAP00335,GAR001,2025-10-20,Monday,2,2,0,1.0,7,4.6,10.0,very_high
CAP00336,GAR001,2025-10-21,Tuesday,2,1,1,0.5,0,4.19,0.0,moderate
CAP00337,GAR001,2025-10-22,Wednesday,2,1,1,0.5,0,4.08,0.0,moderate
CAP00338,GAR001,2025-10-23,Thursday,2,1,1,0.5,0,4.38,0.0,moderate
CAP00339,GAR001,2025-10-24,Friday,2,2,0,1.0,5,4.17,9.28,very_high
CAP00340,GAR001,2025-10-25,Saturday,2,2,0,1.0,9,3.42,8.58,very_high
CAP00341,GAR001,2025-10-26,Sunday,2,0,2,0.0,0,3.6,0.0,low
CAP00342,GAR001,2025-10-27,Monday,2,2,0,1.0,9,4.13,10.0,very_high
CAP00343,GAR001,2025-10-28,Tuesday,2,0,2,0.0,0,3.77,0.0,low
CAP00344,GAR001,2025-10-29,Wednesday,2,1,1,0.5,0,3.76,0.0,moderate
CAP00345,GAR001,2025-10-30,Thursday,2,1,1,0.5,0,3.95,0.0,moderate
CAP00346,GAR001,2025-10-31,Friday,2,2,0,1.0,11,4.78,10.0,very_high
CAP00347,GAR001,2025-11-01,Saturday,2,1,1,0.5,0,3.57,0.0,moderate
CAP00348,GAR001,2025-11-02,Sunday,2,2,0,1.0,9,4.14,10.0,very_high
CAP00349,GAR001,2025-11-03,Monday,2,1,1,0.5,0,4.1,0.0,moderate
CAP00350,GAR001,2025-11-04,Tuesday,2,2,0,1.0,12,3.48,10.0,very_high
CAP00351,GAR001,2025-11-05,Wednesday,2,2,0,1.0,12,4.49,10.0,very_high
CAP00352,GAR001,2025-11-06,Thursday,2,0,2,0.0,0,3.49,0.0,low
CAP00353,GAR001,2025-11-07,Friday,2,1,1,0.5,0,4.24,0.0,moderate
CAP00354,GAR001,2025-11-08,Saturday,2,1,1,0.5,0,3.83,0.0,moderate
CAP00355,GAR001,2025-11-09,Sunday,2,0,2,0.0,0,3.02,0.0,low
CAP00356,GAR001,2025-11-10,Monday,2,2,0,1.0,8,4.37,8.98,very_high
CAP00357,GAR001,2025-11-11,Tuesday,2,2,0,1.0,7,4.08,8.78,very_high
CAP00358,GAR001,2025-11-12,Wednesday,2,1,1,0.5,0,3.31,0.0,moderate
CAP00359,GAR001,2025-11-13,Thursday,2,2,0,1.0,5,3.13,6.44,very_high
CAP00360,GAR001,2025-11-14,Friday,2,2,0,1.0,7,4.45,8.39,very_high
CAP00361,GAR001,2025-11-15,Saturday,2,0,2,0.0,0,3.99,0.0,low
CAP00362,GAR001,2025-11-16,Sunday,2,0,2,0.0,0,3.39,0.0,low
CAP00363,GAR001,2025-11-17,Monday,2,0,2,0.0,0,3.77,0.0,low
CAP00364,GAR001,2025-11-18,Tuesday,2,1,1,0.5,0,3.07,0.0,moderate
CAP00365,GAR001,2025-11-19,Wednesday,2,1,1,0.5,0,3.59,0.0,moderate
CAP00366,GAR002,2024-11-20,Wednesday,8,4,4,0.5,0,2.69,0.0,moderate
CAP00367,GAR002,2024-11-21,Thursday,8,4,4,0.5,0,2.64,0.0,moderate
CAP00368,GAR002,2024-11-22,Friday,8,4,4,0.5,0,2.72,0.0,moderate
CAP00369,GAR002,2024-11-23,Saturday,8,3,5,0.375,0,2.83,0.0,low
CAP00370,GAR002,2024-11-24,Sunday,8,3,5,0.375,0,2.37,0.0,low
CAP00371,GAR002,2024-11-25,Monday,8,6,2,0.75,3,2.79,0.64,high
CAP00372,GAR002,2024-11-26,Tuesday,8,7,1,0.875,6,2.67,3.11,high
CAP00373,GAR002,2024-11-27,Wednesday,8,3,5,0.375,0,2.4,0.0,low
CAP00374,GAR002,2024-11-28,Thursday,8,7,1,0.875,5,2.65,2.67,high
CAP00375,GAR002,2024-11-29,Friday,8,5,3,0.625,1,3.03,0.24,moderate
CAP00376,GAR002,2024-11-30,Saturday,8,2,6,0.25,0,2.5,0.0,low
CAP00377,GAR002,2024-12-01,Sunday,8,2,6,0.25,0,2.79,0.0,low
CAP00378,GAR002,2024-12-02,Monday,8,6,2,0.75,1,2.64,0.19,high
CAP00379,GAR002,2024-12-03,Tuesday,8,8,0,1.0,10,2.62,3.78,very_high
CAP00380,GAR002,2024-12-04,Wednesday,8,5,3,0.625,1,2.92,0.21,moderate
CAP00381,GAR002,2024-12-05,Thursday,8,5,3,0.625,0,2.84,0.0,moderate
CAP00382,GAR002,2024-12-06,Friday,8,7,1,0.875,7,2.79,3.51,high
CAP00383,GAR002,2024-12-07,Saturday,8,3,5,0.375,0,2.56,0.0,low
CAP00384,GAR002,2024-12-08,Sunday,8,3,5,0.375,0,2.56,0.0,low
CAP00385,GAR002,2024-12-09,Monday,8,6,2,0.75,6,2.39,1.04,high
CAP00386,GAR002,2024-12-10,Tuesday,8,6,2,0.75,3,2.85,0.45,high
CAP00387,GAR002,2024-12-11,Wednesday,8,5,3,0.625,1,2.38,0.15,moderate
CAP00388,GAR002,2024-12-12,Thursday,8,7,1,0.875,6,2.69,2.76,high
CAP00389,GAR002,2024-12-13,Friday,8,6,2,0.75,3,2.89,0.44,high
CAP00390,GAR002,2024-12-14,Saturday,8,2,6,0.25,0,2.31,0.0,low
CAP00391,GAR002,2024-12-15,Sunday,8,4,4,0.5,0,2.15,0.0,moderate
CAP00392,GAR002,2024-12-16,Monday,8,8,0,1.0,7,2.73,2.84,very_high
CAP00393,GAR002,2024-12-17,Tuesday,8,5,3,0.625,0,2.84,0.0,moderate
CAP00394,GAR002,2024-12-18,Wednesday,8,5,3,0.625,1,2.62,0.2,moderate
CAP00395,GAR002,2024-12-19,Thursday,8,6,2,0.75,8,2.73,1.57,high
CAP00396,GAR002,2024-12-20,Friday,8,4,4,0.5,0,2.53,0.0,moderate
CAP00397,GAR002,2024-12-21,Saturday,8,4,4,0.5,0,2.27,0.0,moderate
CAP00398,GAR002,2024-12-22,Sunday,8,2,6,0.25,0,2.64,0.0,low
CAP00399,GAR002,2024-12-23,Monday,8,5,3,0.625,0,3.08,0.0,moderate
CAP00400,GAR002,2024-12-24,Tuesday,8,4,4,0.5,0,2.63,0.0,moderate
CAP00401,GAR002,2024-12-25,Wednesday,8,8,0,1.0,15,2.34,5.34,very_high
CAP00402,GAR002,2024-12-26,Thursday,8,5,3,0.625,0,2.65,0.0,moderate
CAP00403,GAR002,2024-12-27,Friday,8,5,3,0.625,1,2.13,0.14,moderate
CAP00404,GAR002,2024-12-28,Saturday,8,5,3,0.625,1,2.71,0.19,moderate
CAP00405,GAR002,2024-12-29,Sunday,8,2,6,0.25,0,2.61,0.0,low
CAP00406,GAR002,2024-12-30,Monday,8,6,2,0.75,3,3.19,0.77,high
CAP00407,GAR002,2024-12-31,Tuesday,8,7,1,0.875,9,2.66,3.57,high
CAP00408,GAR002,2025-01-01,Wednesday,8,5,3,0.625,0,2.36,0.0,moderate
CAP00409,GAR002,2025-01-02,Thursday,8,6,2,0.75,5,2.18,0.85,high
CAP00410,GAR002,2025-01-03,Friday,8,6,2,0.75,3,2.56,0.46,high
CAP00411,GAR002,2025-01-04,Saturday,8,5,3,0.625,0,2.53,0.0,moderate
CAP00412,GAR002,2025-01-05,Sunday,8,4,4,0.5,0,2.74,0.0,moderate
CAP00413,GAR002,2025-01-06,Monday,8,7,1,0.875,5,3.2,2.87,high
CAP00414,GAR002,2025-01-07,Tuesday,8,7,1,0.875,2,3.16,2.81,high
CAP00415,GAR002,2025-01-08,Wednesday,8,5,3,0.625,1,2.64,0.2,moderate
CAP00416,GAR002,2025-01-09,Thursday,8,5,3,0.625,0,2.54,0.0,moderate
CAP00417,GAR002,2025-01-10,Friday,8,3,5,0.375,0,2.95,0.0,low
CAP00418,GAR002,2025-01-11,Saturday,8,4,4,0.5,0,2.59,0.0,moderate
CAP00419,GAR002,2025-01-12,Sunday,8,5,3,0.625,0,2.37,0.0,moderate
CAP00420,GAR002,2025-01-13,Monday,8,3,5,0.375,0,2.42,0.0,low
CAP00421,GAR002,2025-01-14,Tuesday,8,4,4,0.5,0,2.74,0.0,moderate
CAP00422,GAR002,2025-01-15,Wednesday,8,7,1,0.875,9,2.59,4.49,high
CAP00423,GAR002,2025-01-16,Thursday,8,7,1,0.875,6,2.58,3.62,high
CAP00424,GAR002,2025-01-17,Friday,8,3,5,0.375,0,2.72,0.0,low
CAP00425,GAR002,2025-01-18,Saturday,8,4,4,0.5,0,2.06,0.0,moderate
CAP00426,GAR002,2025-01-19,Sunday,8,1,7,0.125,0,2.22,0.0,low
CAP00427,GAR002,2025-01-20,Monday,8,6,2,0.75,1,2.98,0.23,high
CAP00428,GAR002,2025-01-21,Tuesday,8,6,2,0.75,2,2.74,0.33,high
CAP00429,GAR002,2025-01-22,Wednesday,8,6,2,0.75,4,2.23,0.56,high
CAP00430,GAR002,2025-01-23,Thursday,8,4,4,0.5,0,2.6,0.0,moderate
CAP00431,GAR002,2025-01-24,Friday,8,4,4,0.5,0,2.29,0.0,moderate
CAP00432,GAR002,2025-01-25,Saturday,8,2,6,0.25,0,2.5,0.0,low
CAP00433,GAR002,2025-01-26,Sunday,8,2,6,0.25,0,2.75,0.0,low
CAP00434,GAR002,2025-01-27,Monday,8,4,4,0.5,0,2.6,0.0,moderate
CAP00435,GAR002,2025-01-28,Tuesday,8,6,2,0.75,1,2.65,0.17,high
CAP00436,GAR002,2025-01-29,Wednesday,8,7,1,0.875,5,2.96,2.8,high
CAP00437,GAR002,2025-01-30,Thursday,8,4,4,0.5,0,2.62,0.0,moderate
CAP00438,GAR002,2025-01-31,Friday,8,8,0,1.0,9,2.57,3.15,very_high
CAP00439,GAR002,2025-02-01,Saturday,8,4,4,0.5,0,2.53,0.0,moderate
CAP00440,GAR002,2025-02-02,Sunday,8,5,3,0.625,1,2.46,0.17,moderate
CAP00441,GAR002,2025-02-03,Monday,8,6,2,0.75,4,2.02,0.65,high
CAP00442,GAR002,2025-02-04,Tuesday,8,6,2,0.75,1,2.6,0.19,high
CAP00443,GAR002,2025-02-05,Wednesday,8,7,1,0.875,3,2.47,3.03,high
CAP00444,GAR002,2025-02-06,Thursday,8,6,2,0.75,3,2.73,0.62,high
CAP00445,GAR002,2025-02-07,Friday,8,3,5,0.375,0,2.21,0.0,low
CAP00446,GAR002,2025-02-08,Saturday,8,4,4,0.5,0,3.18,0.0,moderate
CAP00447,GAR002,2025-02-09,Sunday,8,4,4,0.5,0,2.46,0.0,moderate
CAP00448,GAR002,2025-02-10,Monday,8,7,1,0.875,5,2.82,2.76,high
CAP00449,GAR002,2025-02-11,Tuesday,8,7,1,0.875,5,3.3,3.82,high
CAP00450,GAR002,2025-02-12,Wednesday,8,5,3,0.625,0,2.77,0.0,moderate
CAP00451,GAR002,2025-02-13,Thursday,8,5,3,0.625,2,2.53,0.29,moderate
CAP00452,GAR002,2025-02-14,Friday,8,5,3,0.625,0,2.19,0.0,moderate
CAP00453,GAR002,2025-02-15,Saturday,8,2,6,0.25,0,2.81,0.0,low
CAP00454,GAR002,2025-02-16,Sunday,8,5,3,0.625,0,2.87,0.0,moderate
CAP00455,GAR002,2025-02-17,Monday,8,5,3,0.625,0,3.01,0.0,moderate
CAP00456,GAR002,2025-02-18,Tuesday,8,6,2,0.75,2,2.28,0.29,high
CAP00457,GAR002,2025-02-19,Wednesday,8,4,4,0.5,0,3.2,0.0,moderate
CAP00458,GAR002,2025-02-20,Thursday,8,3,5,0.375,0,2.88,0.0,low
CAP00459,GAR002,2025-02-21,Friday,8,4,4,0.5,0,2.41,0.0,moderate
CAP00460,GAR002,2025-02-22,Saturday,8,2,6,0.25,0,1.81,0.0,low
CAP00461,GAR002,2025-02-23,Sunday,8,2,6,0.25,0,2.41,0.0,low
CAP00462,GAR002,2025-02-24,Monday,8,5,3,0.625,0,2.61,0.0,moderate
CAP00463,GAR002,2025-02-25,Tuesday,8,6,2,0.75,4,3.07,0.62,high
CAP00464,GAR002,2025-02-26,Wednesday,8,5,3,0.625,3,2.46,0.59,moderate
CAP00465,GAR002,2025-02-27,Thursday,8,4,4,0.5,0,2.73,0.0,moderate
CAP00466,GAR002,2025-02-28,Friday,8,7,1,0.875,7,2.29,3.22,high
CAP00467,GAR002,2025-03-01,Saturday,8,3,5,0.375,0,2.21,0.0,low
CAP00468,GAR002,2025-03-02,Sunday,8,3,5,0.375,0,2.45,0.0,low
CAP00469,GAR002,2025-03-03,Monday,8,4,4,0.5,0,2.7,0.0,moderate
CAP00470,GAR002,2025-03-04,Tuesday,8,7,1,0.875,3,2.76,2.36,high
CAP00471,GAR002,2025-03-05,Wednesday,8,4,4,0.5,0,2.9,0.0,moderate
CAP00472,GAR002,2025-03-06,Thursday,8,4,4,0.5,0,2.56,0.0,moderate
CAP00473,GAR002,2025-03-07,Friday,8,4,4,0.5,0,2.67,0.0,moderate
CAP00474,GAR002,2025-03-08,Saturday,8,3,5,0.375,0,2.73,0.0,low
CAP00475,GAR002,2025-03-09,Sunday,8,1,7,0.125,0,2.55,0.0,low
CAP00476,GAR002,2025-03-10,Monday,8,6,2,0.75,4,2.59,0.58,high
CAP00477,GAR002,2025-03-11,Tuesday,8,5,3,0.625,1,2.48,0.15,moderate
CAP00478,GAR002,2025-03-12,Wednesday,8,7,1,0.875,3,2.4,2.62,high
CAP00479,GAR002,2025-03-13,Thursday,8,5,3,0.625,2,2.72,0.33,moderate
CAP00480,GAR002,2025-03-14,Friday,8,7,1,0.875,7,2.75,3.74,high
CAP00481,GAR002,2025-03-15,Saturday,8,4,4,0.5,0,2.23,0.0,moderate
CAP00482,GAR002,2025-03-16,Sunday,8,1,7,0.125,0,2.41,0.0,low
CAP00483,GAR002,2025-03-17,Monday,8,6,2,0.75,4,2.76,0.55,high
CAP00484,GAR002,2025-03-18,Tuesday,8,4,4,0.5,0,2.47,0.0,moderate
CAP00485,GAR002,2025-03-19,Wednesday,8,6,2,0.75,1,2.72,0.2,high
CAP00486,GAR002,2025-03-20,Thursday,8,5,3,0.625,0,1.94,0.0,moderate
CAP00487,GAR002,2025-03-21,Friday,8,6,2,0.75,1,2.59,0.21,high
CAP00488,GAR002,2025-03-22,Saturday,8,3,5,0.375,0,2.45,0.0,low
CAP00489,GAR002,2025-03-23,Sunday,8,4,4,0.5,0,3.0,0.0,moderate
CAP00490,GAR002,2025-03-24,Monday,8,6,2,0.75,4,2.4,0.56,high
CAP00491,GAR002,2025-03-25,Tuesday,8,2,6,0.25,0,2.3,0.0,low
CAP00492,GAR002,2025-03-26,Wednesday,8,5,3,0.625,1,2.73,0.19,moderate
CAP00493,GAR002,2025-03-27,Thursday,8,4,4,0.5,0,2.74,0.0,moderate
CAP00494,GAR002,2025-03-28,Friday,8,5,3,0.625,0,2.92,0.0,moderate
CAP00495,GAR002,2025-03-29,Saturday,8,3,5,0.375,0,2.56,0.0,low
CAP00496,GAR002,2025-03-30,Sunday,8,2,6,0.25,0,2.83,0.0,low
CAP00497,GAR002,2025-03-31,Monday,8,6,2,0.75,1,3.0,0.16,high
CAP00498,GAR002,2025-04-01,Tuesday,8,6,2,0.75,3,3.05,0.66,high
CAP00499,GAR002,2025-04-02,Wednesday,8,5,3,0.625,0,2.65,0.0,moderate
CAP00500,GAR002,2025-04-03,Thursday,8,6,2,0.75,3,2.9,0.67,high
CAP00501,GAR002,2025-04-04,Friday,8,4,4,0.5,0,2.23,0.0,moderate
CAP00502,GAR002,2025-04-05,Saturday,8,5,3,0.625,1,2.72,0.21,moderate
CAP00503,GAR002,2025-04-06,Sunday,8,5,3,0.625,1,1.98,0.15,moderate
CAP00504,GAR002,2025-04-07,Monday,8,4,4,0.5,0,2.24,0.0,moderate
CAP00505,GAR002,2025-04-08,Tuesday,8,7,1,0.875,3,2.25,1.94,high
CAP00506,GAR002,2025-04-09,Wednesday,8,4,4,0.5,0,2.66,0.0,moderate
CAP00507,GAR002,2025-04-10,Thursday,8,5,3,0.625,2,2.36,0.31,moderate
CAP00508,GAR002,2025-04-11,Friday,8,4,4,0.5,0,2.31,0.0,moderate
CAP00509,GAR002,2025-04-12,Saturday,8,4,4,0.5,0,2.55,0.0,moderate
CAP00510,GAR002,2025-04-13,Sunday,8,2,6,0.25,0,2.44,0.0,low
CAP00511,GAR002,2025-04-14,Monday,8,5,3,0.625,0,2.48,0.0,moderate
CAP00512,GAR002,2025-04-15,Tuesday,8,5,3,0.625,0,3.24,0.0,moderate
CAP00513,GAR002,2025-04-16,Wednesday,8,3,5,0.375,0,2.77,0.0,low
CAP00514,GAR002,2025-04-17,Thursday,8,8,0,1.0,9,3.05,4.17,very_high
CAP00515,GAR002,2025-04-18,Friday,8,3,5,0.375,0,3.16,0.0,low
CAP00516,GAR002,2025-04-19,Saturday,8,4,4,0.5,0,2.83,0.0,moderate
CAP00517,GAR002,2025-04-20,Sunday,8,4,4,0.5,0,2.45,0.0,moderate
CAP00518,GAR002,2025-04-21,Monday,8,7,1,0.875,5,2.66,2.52,high
CAP00519,GAR002,2025-04-22,Tuesday,8,5,3,0.625,0,2.87,0.0,moderate
CAP00520,GAR002,2025-04-23,Wednesday,8,5,3,0.625,2,2.3,0.28,moderate
CAP00521,GAR002,2025-04-24,Thursday,8,5,3,0.625,1,2.33,0.19,moderate
CAP00522,GAR002,2025-04-25,Friday,8,4,4,0.5,0,2.94,0.0,moderate
CAP00523,GAR002,2025-04-26,Saturday,8,4,4,0.5,0,2.01,0.0,moderate
CAP00524,GAR002,2025-04-27,Sunday,8,3,5,0.375,0,2.87,0.0,low
CAP00525,GAR002,2025-04-28,Monday,8,6,2,0.75,7,2.76,1.09,high
CAP00526,GAR002,2025-04-29,Tuesday,8,4,4,0.5,0,2.56,0.0,moderate
CAP00527,GAR002,2025-04-30,Wednesday,8,5,3,0.625,1,2.57,0.18,moderate
CAP00528,GAR002,2025-05-01,Thursday,8,4,4,0.5,0,2.54,0.0,moderate
CAP00529,GAR002,2025-05-02,Friday,8,4,4,0.5,0,2.37,0.0,moderate
CAP00530,GAR002,2025-05-03,Saturday,8,3,5,0.375,0,2.71,0.0,low
CAP00531,GAR002,2025-05-04,Sunday,8,2,6,0.25,0,2.44,0.0,low
CAP00532,GAR002,2025-05-05,Monday,8,7,1,0.875,4,3.0,3.13,high
CAP00533,GAR002,2025-05-06,Tuesday,8,6,2,0.75,2,2.51,0.29,high
CAP00534,GAR002,2025-05-07,Wednesday,8,4,4,0.5,0,2.62,0.0,moderate
CAP00535,GAR002,2025-05-08,Thursday,8,7,1,0.875,4,2.8,2.24,high
CAP00536,GAR002,2025-05-09,Friday,8,6,2,0.75,1,2.9,0.22,high
CAP00537,GAR002,2025-05-10,Saturday,8,3,5,0.375,0,2.59,0.0,low
CAP00538,GAR002,2025-05-11,Sunday,8,3,5,0.375,0,2.62,0.0,low
CAP00539,GAR002,2025-05-12,Monday,8,8,0,1.0,9,2.7,3.65,very_high
CAP00540,GAR002,2025-05-13,Tuesday,8,8,0,1.0,11,3.09,4.16,very_high
CAP00541,GAR002,2025-05-14,Wednesday,8,6,2,0.75,1,2.38,0.13,high
CAP00542,GAR002,2025-05-15,Thursday,8,5,3,0.625,1,2.24,0.14,moderate
CAP00543,GAR002,2025-05-16,Friday,8,6,2,0.75,3,2.9,0.65,high
CAP00544,GAR002,2025-05-17,Saturday,8,6,2,0.75,1,2.7,0.18,high
CAP00545,GAR002,2025-05-18,Sunday,8,4,4,0.5,0,2.65,0.0,moderate
CAP00546,GAR002,2025-05-19,Monday,8,8,0,1.0,7,2.62,4.05,very_high
CAP00547,GAR002,2025-05-20,Tuesday,8,8,0,1.0,8,3.02,4.47,very_high
CAP00548,GAR002,2025-05-21,Wednesday,8,5,3,0.625,0,2.4,0.0,moderate
CAP00549,GAR002,2025-05-22,Thursday,8,6,2,0.75,3,2.6,0.5,high
CAP00550,GAR002,2025-05-23,Friday,8,4,4,0.5,0,2.37,0.0,moderate
CAP00551,GAR002,2025-05-24,Saturday,8,4,4,0.5,0,2.54,0.0,moderate
CAP00552,GAR002,2025-05-25,Sunday,8,5,3,0.625,1,2.23,0.13,moderate
CAP00553,GAR002,2025-05-26,Monday,8,7,1,0.875,6,3.55,3.1,high
CAP00554,GAR002,2025-05-27,Tuesday,8,8,0,1.0,8,2.65,3.13,very_high
CAP00555,GAR002,2025-05-28,Wednesday,8,7,1,0.875,7,2.81,3.36,high
CAP00556,GAR002,2025-05-29,Thursday,8,4,4,0.5,0,2.48,0.0,moderate
CAP00557,GAR002,2025-05-30,Friday,8,4,4,0.5,0,2.09,0.0,moderate
CAP00558,GAR002,2025-05-31,Saturday,8,6,2,0.75,2,2.65,0.32,high
CAP00559,GAR002,2025-06-01,Sunday,8,2,6,0.25,0,2.19,0.0,low
CAP00560,GAR002,2025-06-02,Monday,8,6,2,0.75,0,2.66,0.0,high
CAP00561,GAR002,2025-06-03,Tuesday,8,5,3,0.625,0,2.58,0.0,moderate
CAP00562,GAR002,2025-06-04,Wednesday,8,6,2,0.75,2,2.49,0.37,high
CAP00563,GAR002,2025-06-05,Thursday,8,7,1,0.875,0,3.05,0.0,high
CAP00564,GAR002,2025-06-06,Friday,8,6,2,0.75,6,2.6,1.11,high
CAP00565,GAR002,2025-06-07,Saturday,8,6,2,0.75,7,2.48,1.28,high
CAP00566,GAR002,2025-06-08,Sunday,8,1,7,0.125,0,2.1,0.0,low
CAP00567,GAR002,2025-06-09,Monday,8,7,1,0.875,5,2.8,3.29,high
CAP00568,GAR002,2025-06-10,Tuesday,8,8,0,1.0,8,2.59,3.87,very_high
CAP00569,GAR002,2025-06-11,Wednesday,8,5,3,0.625,1,2.6,0.14,moderate
CAP00570,GAR002,2025-06-12,Thursday,8,5,3,0.625,0,2.44,0.0,moderate
CAP00571,GAR002,2025-06-13,Friday,8,7,1,0.875,3,2.98,3.02,high
CAP00572,GAR002,2025-06-14,Saturday,8,4,4,0.5,0,2.57,0.0,moderate
CAP00573,GAR002,2025-06-15,Sunday,8,5,3,0.625,1,2.92,0.21,moderate
CAP00574,GAR002,2025-06-16,Monday,8,7,1,0.875,7,2.79,4.12,high
CAP00575,GAR002,2025-06-17,Tuesday,8,6,2,0.75,5,2.86,0.94,high
CAP00576,GAR002,2025-06-18,Wednesday,8,5,3,0.625,1,3.03,0.23,moderate
CAP00577,GAR002,2025-06-19,Thursday,8,4,4,0.5,0,2.47,0.0,moderate
CAP00578,GAR002,2025-06-20,Friday,8,7,1,0.875,7,2.64,3.04,high
CAP00579,GAR002,2025-06-21,Saturday,8,5,3,0.625,1,2.77,0.18,moderate
CAP00580,GAR002,2025-06-22,Sunday,8,2,6,0.25,0,2.63,0.0,low
CAP00581,GAR002,2025-06-23,Monday,8,7,1,0.875,5,2.95,3.74,high
CAP00582,GAR002,2025-06-24,Tuesday,8,5,3,0.625,1,2.47,0.19,moderate
CAP00583,GAR002,2025-06-25,Wednesday,8,7,1,0.875,8,2.69,4.28,high
CAP00584,GAR002,2025-06-26,Thursday,8,4,4,0.5,0,2.56,0.0,moderate
CAP00585,GAR002,2025-06-27,Friday,8,4,4,0.5,0,2.82,0.0,moderate
CAP00586,GAR002,2025-06-28,Saturday,8,4,4,0.5,0,2.79,0.0,moderate
CAP00587,GAR002,2025-06-29,Sunday,8,5,3,0.625,1,2.45,0.17,moderate
CAP00588,GAR002,2025-06-30,Monday,8,8,0,1.0,9,2.99,4.09,very_high
CAP00589,GAR002,2025-07-01,Tuesday,8,8,0,1.0,10,2.89,3.28,very_high
CAP00590,GAR002,2025-07-02,Wednesday,8,4,4,0.5,0,2.38,0.0,moderate
CAP00591,GAR002,2025-07-03,Thursday,8,6,2,0.75,5,2.34,0.78,high
CAP00592,GAR002,2025-07-04,Friday,8,8,0,1.0,9,2.85,4.45,very_high
CAP00593,GAR002,2025-07-05,Saturday,8,6,2,0.75,4,2.63,0.72,high
CAP00594,GAR002,2025-07-06,Sunday,8,0,8,0.0,0,2.49,0.0,low
CAP00595,GAR002,2025-07-07,Monday,8,7,1,0.875,7,2.74,3.4,high
CAP00596,GAR002,2025-07-08,Tuesday,8,7,1,0.875,6,2.94,3.42,high
CAP00597,GAR002,2025-07-09,Wednesday,8,6,2,0.75,7,2.62,1.22,high
